InterContinentalTahitiResort&Spa,Hotel aux nombreux sites ayant fait l'objet d'une rénovation partielle.Si votre chambre en a été exclue/ vous bénéficierez d'un spectaculaire retour en arrière : mobilier hors d'âge endommagé/ salle de bains avec une robinetterie alternant le chaud et le froid de façon aléatoire/ ventilation au bruit de réacteur ... : chambre 318Vu le nombre élevé de clients/ la salle des petits déjeuners est immense et bruyante/ on se croit presque dans une cantine d'entrepriseNous n'avons pas testé le restaurant par crainte du bruitRevenant de l'IC Le Moana la descente a été rudeIl reste une piscine assez jolie / une localisation proche ( très/ on entend très bien les décollages et atterrissages ) de l'aéroport / les prestations classiques IC et un personnel très agréableDans l'attente de la rénovation complète/ nous ne conseillons pas cet établissement et il faudra y aller en acceptant le format d'un hôtel aux très nombreuses chambres,27 octobre 2017,octobre 2017,etipasc,2.0
InterContinentalTahitiResort&Spa,Chambre superieur vue sur jardin ou plutot vue sur un escalier et mur. Indigne pour ce prix puis changement de chambre on nous donne une chambre pres de la climatisation du spa / bruit important et comme il a plut la nuit on a entendu le bruit sur le fer de la clim toute la nuit !!Hotel reserve pour une clientele d affaire et non pour des touristes pas d accueil sympathique on nous pose une boisson sur le comptoir pendant qu on nous donne la carte pour la chambrePiscine principal a renover / lagonaruim sale et tres peu de poissons les allees sont salent pleines de traces d excrements d oiseaux / pelouse et fleurs negligesBungalow sur pilotis vieux des barres de fer pour soutenir les bungalows !Jardiniers et femme de menage qui fond beaucoup de bruits des 6 h du matinAvions qui passent sans arret bruit sans arrêt. Pas possible de se baigner dans le lagon pas d accesCette hotel a besoin d une grande renovation sur tout les points il donne une tres mauvaise image de la polynesieTres cherRestaurant tres chers et peu copieux bar egalementCet hotel n est pas fait pour les touristes Les pensions sont beaucoup plus agreable pas de colliers de fleurs a l arrivee bien surEnvironnement de l hotel. Bidonvilles et insecuritesPoint positif. La navette peu onereuse pour aller dans papete avec une chauffeuse tres agreableJ ai passe qu une nuit dans cet hotel pour finir mon sejour en polynesie pour mes 25 ans de mariage et heureusement car il est tres decevant,22 octobre 2017,octobre 2017,Did-Jane44,2.0
InterContinentalTahitiResort&Spa,Après s’être arrêtés une nuit à notre arrivée en Polynésie/ nous terminons notre voyage de noce dans le même hôtel pour 3 nuits.Cette fois ci nous sommes dans le bâtiment situé à droite de la réception.Après un dédale de couloirs/ un ascenseur/ une montée/ un virage/ ce qui parait être un véritable périple dans l’hôtel/ nous arrivons devant la chambre 203.Ah làlà la chambre 203....Un simple coup d’œil et vous serez conquis (non peu probable) ou plutôt extrêmement déçus de découvrir une chambre simple/ vieille avec une soi-disant vue jardin.Le summum est atteint à la découverte de la salle de bain/ véritable bijoux des années royales avec moulures marrons bien foncées/ une robinetterie dorée kitsch comme on n’en fait plus et surtout/ SURTOUT une magnifique baignoire plus qu’usée par le temps/ avec de magnifiques rayures noires/ sans compter sur le rideau de douche couleur jaunâtre et la barre de douche de couleur rouille.Comment dire que ça ne fait pas franchement rêver et on se sent un peu fourvoyé.Nous demandons à la réception si cela est possible d’avoir une autre chambre/ après tout/ nous sommes membres de leur club IHG/ nous avons séjourné dans plusieurs intercontinental/ c’est notre deuxième séjour dans l’hôtel et nous sommes en voyage de noce. Bon nombre d’arguments qui devraient peser dans la balance.Vraisemblablement cela ne suffit pas/ un changement de chambre est possible uniquement si on paie pour un surclassement.... bel effort !C’est l’incompréhension la plus totale/ car lors de notre premier séjour nous avions une chambre moderne située dans le bâtiment à gauche de la réception.Visiblement ceux du bâtiment de droite sont mis au ban de l’hôtel. On nous expliquera que nous avions une « chambre supérieure jardin » et là une « chambre vue jardin ».En effet l’intitulé change de peu mais il y a un fossé entre les deux chambres.Ah et parlons de cette vue jardin. Nous sommes au bout du bout du bâtiment/ nous voyons en effet un carré de pelouse et quelques arbres sur fond d’eau/ mais il semblerait aussi le début de l’aéroport/ sans oublier la belle route qui traverse ce carré de jardin et le TOP/ le bout du parking employé.Absolument doux à l’œil au réveil le matin.Je terminerai aussi par le confort sonore de la chambre.Vous aurez la possibilité de choisir le réveil que vous souhaitez avoir le matin.Pour l’instant nous avons essayé : jardinier qui passe la tondeuse à 7h30/ camion poubelle à 6h45/ camion de livraison devant la porte de la chambre à 7h15 et petit plus/ voisin du dessus qui fait un tour aux toilettes à 7h45.Mon cœur balance/ je ne sais toujours pas lequel je préfère.Dernier point/ l’hôtel a certes une belle vue/ une belle piscine/ l’accueil y est modeste/ pas toujours chaleureux/ ni personnalisé/ on a l’impression d’être dans une usine et c’est visiblement le cas (l’hôtel est gigantesque).Le fait de nous annoncer que les chambres vue jardin seront rénovées en 2018 n’atténue pas le prix de la chambre ni le fait que celles ci sont indignes d’un hôtel 4*/ sans parler du fait que personne ne fait beaucoup d’efforts pour satisfaire le client.Dommage car c’est un bel hôtel.,21 octobre 2017,octobre 2017,Cécile B,2.0
InterContinentalTahitiResort&Spa,Le cadre est intéressant/ les installations aussi. Mais les chambres ne sont pas du niveau d'un 3 étoiles/ franchement décevant pour un hôtel de cette gamme (et à ce prix). Restaurant correct/ sans plus. Dommage qu'il n'y ait plus vraiment de concurrence sur l'île de Tahiti car ça n'encourage franchement pas l'Interconti à se renouveler / moderniser.,16 octobre 2017,septembre 2017,herve968,3.0
InterContinentalTahitiResort&Spa,Deuxième séjour dans cet hôtel/ en chambre supérieure vue panoramique sur le lagon et Moorea.La chambre superbe est composée d’une salle de bain style rétro avec baignoire et douche.L’environnement est calme/ le personnel affable.Les petits déjeuners sont très complets.Un regret toutefois : Bien que bordant le lagon/ l’hôtel ne permet pas d’y accéder sauf pour les clients résidant en bungalows pilotis. Cette restriction d’accès répond probablement à une volonté de la direction/ et c’est bien dommage.,10 octobre 2017,octobre 2017,Eric M,5.0
InterContinentalTahitiResort&Spa,Nous y avons passé une nuit en transit à l'arrivée et une nuit avant le retour en France. Même si cet hôtel n'a pas de plage la piscine d'eau de mer avec coraux et poissons symbolisent le lagoon polynésien et dans cet esprit la piscine d'eau douce en imite les couleurs. Les chambres standard sont un peu vieillot (un bon rafraîchissement serait souhaitable) les petits déjeuners sont très biens mais éviter le buffet du soir. Le snack bar propose des en cas très copieux. Le tout aux tarifs intercontinental!! Tout près de l'aéroport et dans un beau cadre les dames apprécieront les bagagistes en pagne et torse nu...,7 octobre 2017,octobre 2017,austintoro,4.0
InterContinentalTahitiResort&Spa,Nous avons séjourné 3 nuits dans cet hôtel après les 24 h d'avion.... C'est ce qu'il faut pour récupérer et si l'on veut visiter Papeete et faire le tour de l'île.L'hôtel est idéalement situé/ à environ 10 minutes de l'aéroport/ mais sans vraiment les nuisances. Les chambres / enfin surtout les salles de bains auraient besoin d'un sérieux raffraichissement. Encore les anciennes robinetteries . Nous avions une chambre Maité jardin.Si vous avez le budget/ offrez vous le restaurant le lotus/ qui est bien meilleur que celui proposé à l'hôtel/ mais qui est relativement cher.,7 octobre 2017,septembre 2017,anne76200,4.0
InterContinentalTahitiResort&Spa,Deux séjours en 2016 et août 2017 que nous séjournons dans ce magnifique hôtel.Les chambres sont spacieuses/ très propre toute on un balcon vue sur le lagon ou sur les jardins/ le cadre est magnifique/ dès votre arrivée vous ressentez un bien être immédiat/ une piscine/ un lagoonarium .Le personnel extrêmement dévoué/ toujours à l'écoute/ très polis et les petites attentions de la direction nous ont vraiment touchés.mention très bien pour le petit déjeuner non seulement un régal pour les yeux/ mais aussi pour les papilles/ crêpes/ pankake / oeuf tout fait minute.,4 octobre 2017,août 2017,erika2411,5.0
InterContinentalTahitiResort&Spa,Hôtel à 10 min en voiture par voie rapide du centre ville et de l'aéroport mais peu de nuisances sonores. Chambres propres et spacieuses. Certains bungalows sur pilotis sont refait à neuf. D'autres méritent un rafraichissement. Possibilité de late check out sur demande et moyennant une centaine d'euros. Petit déjeuner buffet très bien achalandé. Très belle carte: Le mi-cuit de thon est un must. Pas de plage mais l'hôtel est doté de deux très belles piscines et d'un lagoonarium. Si votre budget le permet/ faites vous plaisir au restaurant le Lotus. Animations en soirée variée. La soirée Marquisiennes avec et très beau buffet valent le détour.,2 octobre 2017,août 2017,68_Daisy,5.0
InterContinentalTahitiResort&Spa,C'est un très bel hôtel/ sans prendre un bungalow (il y a d'autres endroits en Polynésie ou cela peut être plus intéressant)/ il y a des chambres très grandes et très agréables avec la vue sur le lagon. Après une vingtaine d'heures de vol c'est idéal pour récupérer. De plus l'hôtel est proche à la fois de l'aéroport et du centre-ville. Le buffet du petit déjeuner est magnifique avec tous les fruits proposés/ mais on y trouve tout ce que l'on peut espérer dabs un hôtel de ce standing.,27 septembre 2017,septembre 2017,voyageurArradon,5.0
InterContinentalTahitiResort&Spa,Très bel hôtel avec deux piscines grandioses et un lagonarium permettant de voir une grande variété de poissons.Chambres assez grandes restauration de qualité sans parler du lotus où la cuisine est raffinée.À souligner pendant le dîner deux spectacles de danses polynésiennes les mercredi et vendredi.Point negatif impossibilité de garder une chambre si comme ça etait notre cas notre départ n est qu en soirée.Comme dans toute la Polynésie personnel très gentil,27 septembre 2017,septembre 2017,Alain M,4.0
InterContinentalTahitiResort&Spa,Hotel parfait comme point d'étape pour son arrivée en Polynésie. Chambre spacieuses/ propres et confortables. Personnel très attentif. Deux belles piscines. Bonne localisation proche de l'Aéroport et du centre ville. Petit déjeuner excellent.,26 septembre 2017,septembre 2017,Dodu75,5.0
InterContinentalTahitiResort&Spa,Très belle chambre bien décorée et bien equipee.magnifique. buffet petit déjeuner très copieuxpersonnel adorable endroit magnifique repas typique très bonne qualité bien présentésnous n'y sommes restes qu'un seul jour en transit,25 septembre 2017,septembre 2017,Alain B,4.0
InterContinentalTahitiResort&Spa,À ne pas rater les soirées merveilleuses !!! Et soirée marquisienne !!! Un dîner spectacle ou l ont peut aussi participer pour les courageux pour la restauration bon qualité avec beaucoup de choix qui va avec le thème de la soirée plusieurs possibilités soit un buffet à volonté ou possibilité de prendre juste un plat et bien-sûr l endroit est magnifique .,24 septembre 2017,juillet 2017,pikouette,5.0
InterContinentalTahitiResort&Spa,Hotel tout à fait correct pour un transit et une petite pause sur Tahiti.Pas parfait car la chambre était un peu vieillissante et l'hôtel par sa taille et celle de sa salle de restaurant peu paraitre impersonnel.Mais très bien car proche de l'aéroport/ nourriture bonne et très bon personnel.,17 septembre 2017,septembre 2017,solweig62,4.0
InterContinentalTahitiResort&Spa,Vraiment très content de notre hôtel/ très belles chambres/ personnels aux petits soins/ et plages de rêves!Restaurant très bon/ grand choix de plats raffinés/ piscine agréable.Nous avons vraiment passés un très bon séjour et espérons revenir au plus vite/ merci!,14 septembre 2017,juillet 2017,706elie77,5.0
InterContinentalTahitiResort&Spa,Hôtel paradisiaque/ chambre supérieure vue lagon superbe. Le petit déjeuner est copieux et délicieux/ le personnel est sympathique et attentionné. L'infrastructure est magnifique avec le lagoonarium et la piscine. Dépaysement total et jolie vue sur Mooréa face à l'hôtel. Un pur moment de détente à consommer sans modération.,14 septembre 2017,août 2017,Nathalie A,5.0
InterContinentalTahitiResort&Spa,Nous avons passé nos 2 dernières nuits dans cet hôtel avant de rentrer en Métropole. L'hôtel est magnifique ! Très grand. Nous sommes là dans une véritable hôtellerie/ moins intimiste que l'intercontinental de Moorea et de Bora Bora.Notre chambre était magnifique/ propre avec vue sur le lagon. La salle de bain est un peu petite mais pour 2 jours largement suffisante. Le lit est ferme et de très bonne qualité. Le petit déjeuner est parfait. Le dîner express également. Un lagoonarium dans l'hôtel exceptionnel : beaucoup de poissons. Proche de l'aéroport sans les inconvénients du bruit. Je me recommande.,11 septembre 2017,août 2017,soleilchat,5.0
InterContinentalTahitiResort&Spa,Hôtel idéal pour décompresser en arrivant avec le vol de 5h20 et pour continuer à rêver juste avant de partir.Petit déjeuner très complet à partir de 6h et petit déjeuner très correct pour ceux qui partent très tôt ...Déjeuner à toute heure au tiare restaurant avec beaucoup de choix et des présentations soignées.Un petit lagonarium aménagé pour découvrir quelques poissons en toute sécurité.Une vue imprenable sur le lagon avec Moorea en arrière plan. Meme si le complexe est grand/ il est aménagé de telle façon à vous faire oublier sa multitude de chambres.Chambre rénovée à l'aller avec vue lagon et chambre panoramique au retour. Aucun élément négatif n'est venu perturber notre lune de miel.Je me suis juste un peu étonnée qu'il n'y ai pas de petite surprise type cocktail honeymoon ou coupe de champagne l'une de miel...,10 septembre 2017,septembre 2017,Duc_Pauline,5.0
InterContinentalTahitiResort&Spa,Nous sommes arrivés tardivement jeudi à 18h merci à jasmine pour son merveilleux accueil et sa gentillesse . nous avons prit un verre au bar merci à mathis pour ses cocktails et les informations qu'il a pu nous donner. La soirée à continuée au restaurant de l'hôtel nous avons manger à la carte merci à Patrice pour son accueil/ son service et son sourire merci à Frédéric /vahinetu et jasmine pour leur gentillesse et merci à la dame qui faisait l'accueil et le placement client adorable nous avons bien échangé elle a ete très attentive avec nous. Seul point négatif au restaurant :le demi magret en plat à la carte c'est peu pour le prix.La chambre était parfaite très propre/ confortable/ la literie impeccable. Nous avons passé une très bonne nuit.Le lendemain le petit déjeuner était parfait très jolie buffet et très belle équipe du matin en salle personnel très souriant/attentif et très accueillant. Très beau séjour court mais impeccable !Merci à l'hôtel nous reviendront.,10 septembre 2017,septembre 2017,nolwennfaure,5.0
InterContinentalTahitiResort&Spa,Nous étions dans cette hôtel pour 2 nuits/ arrivé à 22h30 sans problème/ à 3 minutes de l'aéroport/ l'accueil et l'amabilité du personnel au top/ le petit déjeuné et les repas local super. La vue depuis le restaurant est splendide.Nous avons eu la chance de participé à un spectacle de danse un soir/ magnifique mise dans le bain polynésien.L'hôtel est doté de 2 superbes piscines et une 3ème en milieu naturelle ou nous pouvons nager avec les poissons. C'était vraiment au top !,8 septembre 2017,septembre 2017,Lulu-la-Combine,5.0
InterContinentalTahitiResort&Spa,En transit pour 2 jours puis autre sejour 1 jour/ nous avons beaucoup apprėcié l'Intercontinental : proche aeroport et Papeete/ il est très beau/ bien entretenu/ les chambres sont très confortables/ choix de restaurants délicieux...pt dejeuners dès 5 h très copieux...personnel adorable.....déjà le charme des Touamotous ou des Marquises ã Tahiti! merci à toute cette ėquipe!,7 septembre 2017,août 2017,Michelle G,5.0
InterContinentalTahitiResort&Spa,Nous avons passé les deux premières nuits de notre séjour à l'inter continental.La chambre est belle/ spacieuse/ jolie terrasse. En revanche/ le tout est assez vieillissant. Cet hôtel mérite un bon coup de jeune !Petit déjeuner compris et divinement bon. Personnel très agréable. Nous avons aussi testé le spa qui est vraiment très bien.,4 septembre 2017,septembre 2017,13magn,4.0
InterContinentalTahitiResort&Spa,Notre séjour a l'intercontinentale aura durée 5 nuits (3 au début et 2 à la fin du séjour)Les chambres sont classiques le confort du lit moyen/ le mini bar vide/ pas de baignoire/ une douche sans pression. Une télé avec port USB inutilisable (l'hôtel nous a informé qu'ils étaient bloqués pour toutes les télés). Bref c'est un minimum pour dormir pour un soit disant 5 étoiles.L'infrastructure est tres bien entretenu/ vous avez une belle pelouse verte tout le temps/ les deux piscine sont très jolies et le lagoonarium est très sympa lui aussi. Les transats sont confortables autour de la piscine principale car il mettent des matelas mais pour tous les autres ils ne veulent pas.Vous n'avez aucune plage les pieds dans l'eau.Le petit déjeuner est sympa mais vous ne trouverez même pas un jus pressé inclus alors que ce petit déjeuner coûte environ 40€/personne/ c'est honteux.,1 septembre 2017,août 2017,sabrinalepa,3.0
InterContinentalTahitiResort&Spa,Nous avons profité d'une habitude locale: déjeuner dans un hôtel.L'hôtel est superbe/ l'entrée grandiose/ la vue sur le lagon sublime.Nous avons brunché à 15 avec des enfants. Rien à redire. La formule enfants est déjà copieuse.Le choix est varié et bon. Les œufs à la demande est vraiment un plus. Service pro et prix normaux.Promenade dans l'hôtel/ visite du jardin et des petites piscines naturelles/ même si on voit bien que la main de l'homme est intervenu/ ce qui donne un côté moins typique que sur Moorea/ mais le cadre est superbe.,31 août 2017,juin 2017,249noelp,4.0
InterContinentalTahitiResort&Spa,Arrivés le 01/08 au soir pour une nuit/ nous sommes repartis dés le lendemain matin pour MOOREA. Malheureusement/ après plus de 20 h de voyages/ et une courte nuit/ j ai oublié ma trousse de toilettes dans la salle de bains.Dés mon arrivée à MOOREA/ je me suis tout de suite rendue à L INTERCONTINENTAL afin d exposer mon problème car les produits dans ma trousse de toilettes étaient importants et indispensables à mon séjour. Malheureusement l INTERCONTINENTAL de PAPEETE nous a confirmé ne rien avoir trouvé dans la salle de bains.Je suis très contrariée/ car je pensais que le service client de cette gamme d hôtel proposait un autre service à ses clients. Je suppose que la trousse n à pas été perdue pour tout le monde. Vraiment navrant e malhonnête.........,28 août 2017,août 2017,martineduparcq,3.0
InterContinentalTahitiResort&Spa,Nous avons passé quelques nuits seulement dans cet établissement lors d'un séjour en Polynésie. L'hôtel servait surtout de base pour nos excursion et nos transferts/ mais/ sans être un palace/ c'est tout de même un bel endroit avec de belles prestations. Ce n'est pas exactement l'endroit idéal pour un long séjour balnéaire (si on songe aux hôtels sur pilotis dans les autres îles)/ mais c'est tout de même très agréable. La vue de notre chambre (confortable sans être luxueuse) était magnifique/ le resto était top/ la situation proche de Papeete et de l'aéroport était fort commode - je recommande vivement.,28 août 2017,juillet 2017,SteveSavatte,5.0
InterContinentalTahitiResort&Spa,Très bon restaurant sur l'eau avec de l'excellente cuisine et du personnel serviable et très attentif aux convives...Une excellente étape de transit avec de découvrir les autres îles alentours. Tout près de l'aéroport et desservi par tous types de transport depuis l'aéroport,25 août 2017,août 2017,Petit1tom,4.0
InterContinentalTahitiResort&Spa,Troisième séjour en Polynésie française depuis 2011 en famille pour lequel nous avions décidé de débuter et de clôturer notre séjour au sein de cet hôtel. Le résultat est très décevant : malgré un contact avec la direction plusieurs mois à l avance : la seule attention durant nos deux séjours a été : 1/2 bouteille de champagne et un paréo pour notre anniversaire de mariage : aucune attention pour valoriser notre fidélité(nous sommes aussi membres IHG). Par ailleurs/ concernant les repas : la qualité du café et des pan cakes est à revoir. Le dernier soir avant de reprendre l'avion nous dînons à l hôtel mais l affluence nous contraint à choisir le buffet du jour à 3300 fpc: là encore/ le buffet n est pas conforme à ce que nous pouvons attendre d' un hôtel de cette catégorie. Je regrette également de recevoir un message du staff (après notre commentaire au retour de notre voyage sur le site ihg) précisant qu ils sont désolés que nous n ayions pas été satisfaits et de ne pas hésiter à leur faire part de l échange par mail lors d une prochaine réservation !!Je tiens juste à remercier Teiki (j espère ne pas écorcher votre prénom) pour ses conseils et son implication.,24 août 2017,juillet 2017,Karine D,3.0
InterContinentalTahitiResort&Spa,Nous avons pu dormir sur le balcon au clair de lune et oui! je suis sur la photo! Nous avons adoré notre séjour à l'hôtel.Nous avons pu faire du snorkeling dans un lagoon naturel créé par l'hôtel.À vous maintenant de voir cette magie de vos propre yeux.,17 août 2017,juillet 2017,nadinel314,5.0
InterContinentalTahitiResort&Spa,Accueil très moyen/ bruyant chambre mal insonorisée.Petit déjeuner moyen pas une impression de fraîcheur des produits.Tout est fait pour le business ...Dure retour à la réalité après avoir passé 3 semaines dans des pensions de famille.Trop prêt de l'aéroport,16 août 2017,juillet 2017,doa56,3.0
InterContinentalTahitiResort&Spa,Chambres vieillottes/ plusieurs incidents (vite réglés après signalement)/ pomme douche dévissée télé en panne / climatisation qui fuyait...Personnels parfois peu agréables/ voir blasés (si l'on compare aux personnels dans les petites structures des iles )Transfert aéroport -hôtel payant (c'est bof pour un hôtel de ce standing)Piscine agréable avec des enfantsPoint positifs : services de taxi efficace et peu onéreux pour se rendre en ville/ et lors de notre séjour les repas pris dans les menus enfants par les enfants de -15 ans étaient offerts/ transfert aéroport rapide (pour prendre l'avion tôt le matin ce n'est pas négligeable),15 août 2017,juillet 2017,Dicody,3.0
InterContinentalTahitiResort&Spa,Chambre standard.Pas de repproches en particulier pour ce grand hôtel standardisé et immense. Il tient plus du club que du luxe sans beaucoup d'intimité.Bon restaurant/ bons services et la chance d'avoir pu assister au Mini Heiva de juillet.Concernant la chambre/ certes standard/ celle-ci était très confortable mais assez bruyante à cause de la persienne non fermable de la SDB. Par ailleurs/ la chambre étant situés a proximité des pistes/ on entend les quelques avions décoller ou atterrir tôt matin.,14 août 2017,août 2017,Alexandre S,3.0
InterContinentalTahitiResort&Spa,Après 4 semaines en Polynésie nous avons terminé notre séjour à l'intercontinental pendant 3 nuits dans un bungalow motu.Ce fut un rêve ! Le bungalow superbe! Les pieds dans l'eau.Nous avions été invité à la soirée du vendredi soir/ tout simplement magique !Le lagoonarium est Top ! Les piscines très bien.La salle de sport parfaite .Pas eu le temps pour les massages et spa mais je suppose que c'est génial.Le personnel est très sympathique :)Nous reviendrons c'est sure .,11 août 2017,août 2017,Flo1402,5.0
InterContinentalTahitiResort&Spa,Je reviens d'une nuit passée à l'intercontinental et j'en reviens enchantée. Si on voit que l hôtel est Quand meme pas Tout récent (notamment la deco des parties communes)/ les chambres restent agréables et la loterie de qualité. L aménagement extérieur est franchement agréable. La piscine du lotus est un vrai havre de paix. Nous y retournerons.,9 août 2017,août 2017,GersendeLS,5.0
InterContinentalTahitiResort&Spa,2eme séjour à cet hôtel à tahiti où cette fois ci nous sommes restés 3 nuits.Il n'y a pas de plage à cet hôtel mais un magnifique lagonarium et une gigantesque piscine.La restauration est de qualité mais nous avons été habitués à une meilleure dans un 5 étoiles.Les chambres sont correctes et communicantes c'est idéal pour les enfants.,7 août 2017,août 2017,Lul44,5.0
InterContinentalTahitiResort&Spa,Hôtel paradisiaque. Déconnection totale piscines agréables faites pour les familles ou en amoureux.Vue imprenable sur moorea/ happy hours/ repas divers et délicieux.Personnel très professionnel et super agréable.Plusieurs activités sur place. Le truck ou bus passe à l'hôtel pour se rendre au centre de papeete ou d'autres lieux pour découvertes,5 août 2017,septembre 2016,noenimaro,5.0
InterContinentalTahitiResort&Spa,Hôtel bien situé à proximité de l'aéroport. Le check in et Check out se font très rapidement. Le personnel est très gentil et souriant. La chambre que nous occupions a été rénovée donc rien à dire.Les points négatifs :- nous étions en lune de miel et mis à part le champagne qui était prévu dans l'offre voyage de noces aucune fleurs ou décoration sur le lit. Nous avons trouvé cela très décevant pour un hôtel de ce niveau car nous avons beaucoup voyagé et nous avons toujours eu des attentions pour décorer notre lit meme pour de simple vacances ... sur cette île où il y a tellement de fleurs ....- dîner au lotus très cher et pas à la hauteur du prix- tout est excessivement cher niveau restauration mais c'est le problème sur toutes îles ...,31 juillet 2017,juillet 2017,laura_gouv,3.0
InterContinentalTahitiResort&Spa,Très bel endroit .Magnifique buffet de petit déjeuner .Mais nombreux transats cassés non changés/ ce qui ne faut pas très classe ( or il n'y en a pas assez pour tous les clients )..Les fruits pressés sont dehors de prix: 12 euros ( ou 15 dollars / prohibitifs alors que l'île regorge de fruits!!) .Nous sommes arrivés à 23 h.Or il a fallu attendre 40 minutes car il y avait eu une erreur dans les lits de la chambre .Le Check out ( Le liberation de la chambre ) Etait prévue à 11h.Arguant du fait de leur erreur la veille au soir / ils ont péniblement acceptés que l'on libéré la chambre à 14 h au lieu de 11 h.Alors que notre départ etait prevu à 15h/ je trouve cette attitude peu commerciale.Surtout que l'on revenait passer une autre nuit dans ce même hotel 2 semaines plus tard !Mais personnel très attentionné,14 juillet 2017,juillet 2017,SOCRATESACHA,4.0
InterContinentalTahitiResort&Spa,Belle hôtel situé sur l'ile de Tahiti à deux pas de l'aéroport/ pratique après 22h de voyage.Pas trop de gène au niveau des avionsPersonnel très sympathique/ nourriture très bonne.Rien de négatif pour cet endroit paradisiaque,12 juillet 2017,juillet 2017,Snakepliskel,5.0
InterContinentalTahitiResort&Spa,Très confortable pour une première escale avant de continuer sur les îles après/ pratique car près de l'aéroport (pourtant on entend pas vraiment les avions passer). Les chambres sont confortables/ un petit déjeuner fantastique aide à se remettre du décalage horaire. Le seul inconvénient qu'il faut vraiment prendre en compte est la distance qu'il faut parcourir pour trouver quoi que ce soit à manger. On peut prendre une navette payante pour le centre ville (et manger aux roulottes) mais la dernière pour rentrer est à 16h30/ donc il faut prendre un taxi pour rentrer le soir (2000 CFP). L'alternative est de manger à l'hôtel mais le budget n'est pas le même.,11 juillet 2017,juillet 2017,kamikaze2014,4.0
InterContinentalTahitiResort&Spa,Cadre de rêve/ 3 piscines/ dont une à fond de sable tout près des bungalows/ petit déjeuner varié et très bon/ la mer en dessous du bungalow/ kayak gratuits/ tennis/ salle de muscu exceptionnelle et dispo 24h sur 24/ on peut y passer une semaine sans s'ennuyer ; c'était notre 2ème séjour et on a déjà hâte d'y retourner !!,9 juillet 2017,juillet 2017,emmaislandrun,5.0
InterContinentalTahitiResort&Spa,Nous avons séjourné dans cet établissement 2 nuits pour commencer notre voyage en Polynésie.Très bon accueilPersonnel attentionné pour l'ensemble de la prestationHôtel de qualité à recommanderChambre sur jardin très agréableAxe d'amélioration : une machine Nespresso dans la chambre,5 juillet 2017,juillet 2017,Sylvie D,4.0
InterContinentalTahitiResort&Spa,Après un sejour d'une nuit avant notre périple sur plusieurs îles et un sejour d'une nuit pour finaliser notre aventure sur la Polynésie/ nous avons été très satisfait d'avoir choisi cet établissement. Cet hôtel vous met à disposition gratuitement un lagonarium riche en poissons.L'accueil est très chaleureux/ les chambres sont spacieuses/ et les restaurants offrent une carte de mets délicieux.Le buffet du petit déjeuner est très varié.L'hôtel est magnifique. Notre arrivée matinale nous a offert une vue époustouflante du haut de la réception lors du levé de soleil sur la piscine et le lagon .Si vous restez une nuit/ arrivez le Mercredi pour participer à la soirée "Buffet marquisien et ses danses : cela vous met dans le bain tout de suite.,2 juillet 2017,juin 2017,sandrinep204,4.0
InterContinentalTahitiResort&Spa,Accueil chaleureux . Cadre charmant et charmeur . Chambre et service de qualité .Large palette des activités offertes .Restauration de qualité / avec une bonne note particulière pour le plantureux buffet . Bonne note pour le bar . Spectacles relatifs à la culture polynésienne de très bon niveau . Le Personnel / quelque soit son activité / est souriant et à l'écoute des clients .,22 juin 2017,juin 2017,bernardchollot,5.0
InterContinentalTahitiResort&Spa,Séjour d'une nuit avant poursuite du périple en Polynésie.Hotel très bien situé près de l'aéroport.Chambre spacieuse et confortable.Magnifique vue sur Moorea avec un lever de soleil superbe.Personnel accueillant et efficace.Excellent petit-déjeuner.Serions bien rester plus longtemps.,13 juin 2017,mai 2017,Yannbe85,5.0
InterContinentalTahitiResort&Spa,Nous sommes allés voir la soirée dites merveilleuse à l'intercontinental ... si il y a des années celle ci portait bien son nom ... ce n'est plus du tout le cas !Les danseurs semblent être des amateurs ... Aucune synchronisation ! Mise à part quelques uns d'entre eux ... et ce petit garçon qui jongle avec des torches enflammées cela ne vaut pas le déplacement même les costumes qui autrefois étaient magnifiques sont décevants. Si le prix en terrasse est toujours de 500 F (en plus des consommations) par personne cela ne le vaut plus ! Très décevant !,12 juin 2017,juin 2017,isabelle r,3.0
InterContinentalTahitiResort&Spa,De passage pour 3 nuits avant de poursuivre notre périple en Polynésie/ l'Intercontinental est un peu le passage obligé. L'hôtel dans son ensemble est très agréable/ le personnel est vraiment très aimable et serviable.Gros bémol pour la qualité de la nourriture/ très gras/ peu de goût/ un peu "à l'américaine". Nous avions une chambre vue sur le lagon qui n'était vraiment pas d'une première jeunesse et ne valait vraiment pas le prix que nous avons payé. Digne d'un 3 étoiles grand maximum.Service de conciergerie parfait.Lors de notre prochain séjour ce sera qu'une nuit de transit.,7 juin 2017,juin 2017,Guillaume S,3.0
InterContinentalTahitiResort&Spa,Nous avons juste été boire un verre mais c'était sympa. Belle vue. Personnel agréable. Comptez 30e pour 2 cocktails.Cadre joli surtout au coucher du soleil.Nous n'avons pas pris le pass journée donc on ne peut pas vraiment juger.,6 juin 2017,juin 2017,dreamblue90,4.0
